@relation testSet

@attribute powerPS numeric
@attribute kilometer numeric
@attribute monthOfRegistration numeric
@attribute yearOfRegistration numeric
@attribute price numeric

@data
0.214286,1,0.333333,0.742424,999
0.132653,1,0.166667,0.757576,1200
0.187755,1,0.583333,0.848485,5500
0.373469,1,0.333333,0.69697,5250
0.265306,1,0.416667,0.878788,9000
0.132653,0.517241,0.833333,0.893939,4600
0.285714,1,0.583333,0.742424,2500
0.097959,1,0.083333,0.833333,200
0.216327,1,0.666667,0.742424,2799
0.340816,1,0.583333,0.878788,9600
0.185714,1,0.666667,0.772727,1600
0.120408,0.310345,0.25,0.939394,5999
0.285714,1,0.25,0.757576,2500
0.228571,0.827586,0.5,0.848485,7600
0.326531,1,0.666667,0.772727,7499
0.132653,0.827586,0.916667,0.69697,1100
0.257143,0.655172,0.25,0.712121,890
0.132653,0.827586,0.666667,0.681818,1099
0.246939,1,0.166667,0.848485,3999
0.132653,0.586207,1,0.772727,2799
0.173469,1,0.416667,0.757576,1200
0.24898,1,0.5,0.590909,3299
0.373469,1,1,0.742424,3999
0.428571,0,0.916667,0.272727,34900
0.102041,1,0.75,0.712121,650
0.316327,0.172414,1,0.924242,8800
0.395918,1,0.166667,0.727273,2000
0.520408,0.655172,0.25,0.742424,12800
0.216327,1,0.5,0.69697,398
0.326531,1,0.25,0.772727,2700
0.520408,1,0.333333,0.772727,6999
0.295918,1,1,0.80303,2190
0.326531,1,0.25,0.80303,7450
0.132653,0.655172,0.416667,0.787879,1850
0.312245,0.827586,0.25,0.833333,9450
0.202041,1,0.666667,0.863636,2999
0.142857,0.655172,0.5,0.863636,4800
0.132653,1,0.666667,0.742424,1670
0.204082,1,0.5,0.80303,1800
0.163265,1,0.416667,0.833333,5299
0.457143,1,0.083333,0.621212,3750
0.312245,0.655172,0.5,0.757576,4200
0.285714,1,0.583333,0.727273,2549
0.285714,1,0.583333,0.878788,8380
0.242857,1,0.25,0.863636,8000
0.326531,1,0.25,0.727273,2599
0.155102,0.827586,0,0.757576,600
0.204082,1,0.083333,0.757576,2650
0.436735,1,0.833333,0.848485,6800
0.120408,1,0.25,0.818182,2410
0.326531,1,0.166667,0.893939,14900
0.228571,1,0.333333,0.787879,2100
0.091837,1,0.166667,0.69697,300
0.202041,1,0.416667,0.833333,3500
0.302041,1,0.083333,0.772727,2250
0.059184,0.517241,0.25,0.727273,500
0.285714,1,0.333333,0.848485,10200
0.142857,0.827586,0.583333,0.863636,2800
0.163265,1,0.5,0.772727,1500
0.102041,0.827586,0.5,0.742424,330
0.228571,1,0.833333,0.651515,550
0.216327,1,0.333333,0.787879,1320
0.271429,1,0.833333,0.878788,7500
0.285714,0.655172,0.5,0.818182,7000
0.102041,1,0.583333,0.757576,899
0.344898,1,0.416667,0.939394,16500
0.193878,0.172414,0,0.969697,11200
0.520408,0.034483,0.166667,0.969697,43900
0.187755,1,0,0.727273,1000
0.467347,1,1,0.893939,21500
0.132653,1,0.666667,0.681818,250
0.381633,1,0.583333,0.878788,11500
0.163265,1,0.5,0.742424,1499
0.089796,0.655172,0,1,380
0.265306,0.586207,0.833333,0.954545,14990
0.191837,1,0.583333,0.742424,500
0.42449,1,0.833333,0.818182,5900
0.285714,0.827586,0.333333,1,5499
0.187755,1,0.666667,0.681818,200
0.118367,1,1,0.787879,2000
0.265306,1,0,1,300
0.534694,1,0.083333,0.848485,20500
0.193878,0.448276,0.833333,0.924242,12999
0.265306,1,0.75,0.863636,7000
0.340816,1,0.083333,0.878788,5300
0.081633,0.310345,0.5,0.681818,1250
0.285714,0.517241,0.25,0.833333,7900
0.326531,1,1,0.757576,2998
0.285714,1,0.666667,0.69697,800
0.144898,1,0.666667,0.712121,350
0.228571,1,1,0.818182,4499
0.285714,1,0.25,0.727273,3900
0.312245,0.172414,0.583333,0.969697,25950
0.187755,1,0.5,0.712121,5900
0.187755,0.448276,1,0.909091,12900
0.102041,0.827586,0,0.757576,1199
0.218367,0.448276,0.666667,0.939394,14800
0.173469,1,0.083333,0.848485,2499
0.216327,0.827586,0.25,0.772727,1800
0.120408,0.655172,0.416667,0.818182,2800
0.193878,1,0.916667,0.863636,4200
0.285714,1,0.916667,0.848485,5500
0.244898,1,1,0.818182,850
0.246939,1,0.25,0.818182,4100
0.167347,0.586207,0.5,0.893939,5900
0.083673,1,0,0.772727,1600
0.228571,0.827586,0.083333,0.954545,9600
0.255102,0,1,0.80303,2799
0.340816,1,0.416667,0.878788,7100
0.312245,1,0.583333,0.863636,4500
0.22449,1,0.083333,0.924242,6800
0.132653,1,0.833333,1,1450
0.112245,0.310345,1,0.848485,2300
0.102041,0.655172,0,0.727273,250
0.285714,1,0.916667,0.772727,2500
0.142857,1,0.333333,0.772727,1099
0.112245,0.241379,0.583333,0.893939,3999
0.395918,1,0.833333,0.712121,3500
0.265306,0.034483,0.416667,0.984848,44900
0.234694,1,0.416667,0.833333,2600
0.216327,1,0.833333,0.787879,1950
0.428571,1,0.25,0.772727,10450
0.163265,0.448276,0.583333,0.772727,3100
0.12449,0,0.666667,0.80303,14000
0.45102,1,0.833333,0.833333,17000
0.271429,1,0.333333,0.909091,11599
0.132653,0.827586,0.75,0.787879,1690
0.45102,0.517241,0.416667,0.909091,30600
0.246939,1,0.25,0.742424,1500
0.173469,1,0.75,0.863636,5990
0.132653,1,1,0.69697,1300
0.197959,0.827586,0.5,0.757576,1000
0.326531,0.827586,0.75,0.878788,11900
0.193878,1,0.25,0.757576,1400
0.1,0.655172,0,1,2000
0.218367,1,0.666667,0.69697,4700
0.197959,1,0.416667,0.742424,1100
0.44898,0.655172,1,0.833333,6990
0.132653,1,0.666667,0.787879,1400
0.265306,0.37931,0.5,0.954545,16700
0.163265,1,0,0.742424,2000
0.189796,1,0.75,0.818182,3300
0.163265,1,0.666667,0.742424,1400
0.181633,0.172414,0.416667,0.954545,14000
0.242857,1,0.5,0.80303,3800
0.187755,1,0.416667,0.69697,790
0.146939,1,0.5,0.757576,1450
0.285714,1,0.833333,0.833333,5500
0.216327,1,1,0.80303,3650
0.246939,0.827586,0.333333,0.69697,1999
0.867347,0.103448,0.25,0.909091,139997
0.15102,1,0.75,0.863636,3999
0.22449,1,0.25,0.772727,1500
0.271429,1,0.833333,0.863636,5600
0.118367,1,0.25,0.681818,6500
0.257143,0.827586,0.416667,0.878788,9500
0.146939,1,0.416667,0.80303,1799
0.604082,0.241379,0.083333,0.909091,26500
0.089796,1,0.916667,0.681818,710
0.387755,1,0.333333,0.833333,7890
0.102041,0.37931,0,0.757576,250
0.216327,1,0.75,0.681818,100
0.326531,1,0.916667,0.757576,1000
0.071429,1,0,0.69697,130
0.312245,0.37931,0.166667,0.863636,14500
0.406122,0.655172,0.333333,0.863636,13990
0.489796,0.172414,0.833333,0.954545,46950
0.257143,0.103448,0.5,0.863636,9490
0.312245,1,0.416667,0.848485,6700
0.185714,1,0.916667,0.772727,2990
0.326531,0.827586,0.583333,0.772727,4500
0.340816,0.827586,1,0.863636,12000
0.187755,0.034483,0.666667,0.984848,16999
0.467347,0.655172,1,0.878788,10100
0.271429,1,1,0.909091,13200
0.163265,0.586207,0.5,0.318182,2900
0.242857,1,0.75,0.772727,1250
0.102041,1,0.083333,0.712121,200
0.234694,1,0.25,0.69697,1990
0.185714,0.448276,0.083333,0.909091,500
0.373469,0.37931,0.416667,0.909091,13500
0.193878,1,0.416667,0.893939,8999
0.246939,1,0.083333,0.909091,14000
0.204082,1,0.083333,0.712121,1385
0.067347,1,0.166667,0.757576,999
0.277551,1,0.166667,0.924242,14430
0.102041,1,0.416667,0.69697,650
0.185714,1,0.75,0.742424,1000
0.285714,1,0.75,0.712121,3000
0.285714,1,0,0.833333,3800
0.193878,0.241379,0.75,0.954545,14900
0.410204,1,0.333333,0.681818,3200
0.071429,1,0,0.69697,150
0.163265,1,0.666667,0.560606,5699
0.285714,1,0.583333,0.712121,4950
0.234694,1,0.333333,0.69697,700
0.285714,1,1,0.787879,4590
0.373469,1,0.5,0.742424,6900
0.216327,1,0.25,0.863636,4000
0.344898,0.517241,0.916667,0.909091,10900
0.132653,1,0.416667,0.69697,600
0.132653,1,0.583333,0.621212,300
0.116327,1,0.666667,0.787879,1250
0.102041,1,0.833333,0.757576,750
0.195918,0.448276,0.833333,0.833333,5800
0.163265,1,0.333333,0.606061,750
0.326531,1,0.333333,0.787879,6000
0.071429,0.448276,0.333333,0.69697,500
0.120408,0.103448,0.25,0.893939,5990
0.193878,1,1,0.742424,800
0.285714,1,0.666667,0.833333,4250
0.163265,0.586207,0.333333,1,7000
0.340816,1,0.583333,1,8500
0.089796,0.310345,0,0.348485,6500
0.346939,1,0,0.787879,2850
0.132653,0.241379,0.666667,1,9200
0.102041,1,0.916667,0.848485,2800
0.163265,1,0,0.69697,1200
0.210204,1,0.75,0.621212,4750
0.632653,0.241379,0.166667,0.954545,28250
0.312245,1,0.833333,0.833333,7400
0.081633,1,0.25,0.742424,390
0.142857,0.827586,0.916667,0.848485,4250
0.146939,0.827586,0.666667,0.80303,4000
0.318367,1,0.416667,0.848485,4200
0.185714,0.241379,0.916667,0.969697,12800
0.285714,0.310345,0.916667,0.954545,18500
0.185714,1,0.166667,0.69697,1600
0.153061,1,1,0.757576,300
0.173469,1,0.166667,0.818182,3280
0.306122,0.827586,0.333333,0.924242,12950
0.142857,1,0.166667,0.833333,2500
0.110204,0.517241,0.666667,0.787879,1450
0.132653,0.827586,0.666667,0.863636,3200
0.197959,1,0.666667,0.757576,1200
0.312245,0.655172,0.416667,0.772727,4800
0.216327,1,0.333333,0.924242,11890
0.228571,1,0.166667,0.787879,2800
0.306122,0.310345,0.833333,0.939394,21800
0.163265,1,0.25,0.757576,1450
0.234694,1,0.25,0.712121,2200
0.45102,1,0.333333,0.787879,11000
0.132653,1,0.833333,0.818182,2800
0.542857,1,0.833333,0.80303,4200
0.257143,1,0.166667,0.727273,550
0.163265,0.517241,0.416667,0.863636,5000
0.085714,0.827586,0.75,0.80303,1250
0.155102,1,1,0.787879,400
0.459184,1,0.416667,0.878788,15900
0.265306,1,1,1,5400
0.202041,0.827586,0.333333,0.893939,4499
0.681633,0.827586,0.333333,0.878788,17000
0.187755,0.448276,1,0.80303,7350
0.340816,0.655172,0.416667,0.909091,15900
0.691837,0.241379,0.166667,0.878788,23000
0.183673,1,0.75,0.863636,5750
0.097959,0.827586,0.416667,0.787879,1500
0.22449,0.517241,0.583333,0.924242,9300
0.344898,1,0.916667,0.909091,29700
0.326531,1,0.333333,0.606061,4300
0.120408,1,0.083333,0.893939,3700
0.204082,1,0.416667,0.833333,2699
0.132653,1,0.833333,0.833333,3200
0.132653,1,0,1,200
0.187755,1,0,0.787879,2800
0.589796,0.586207,0.75,0.924242,31500
0.204082,1,0.833333,0.727273,599
0.142857,0.827586,0.916667,0.878788,5500
0.126531,1,0.5,0.5,6990
0.202041,0.310345,0.166667,0.848485,4900
0.187755,1,0.666667,0.757576,400
0.163265,1,0.083333,0.939394,4500
0.132653,1,0.833333,0.742424,1799
0.132653,1,0.75,0.742424,800
0.306122,0.827586,0.833333,0.530303,11500
0.173469,1,0.416667,0.833333,3999
0.285714,1,1,0.818182,9100
0.42449,1,0.083333,0.666667,2000
0.132653,1,0.333333,0.787879,1400
0.285714,0.827586,0.583333,0.848485,5900
0.132653,1,0,0.681818,849
0.132653,1,0.333333,0.787879,2300
0.487755,1,0.833333,0.833333,9200
0.132653,1,0.75,0.757576,1700
0.344898,0.655172,0.666667,0.772727,11500
0.216327,1,0.666667,0.742424,1700
0.42449,0.448276,1,0.863636,12990
0.132653,1,0.75,0.893939,5799
0.285714,1,0.5,0.80303,4000
0.102041,1,0.583333,0.787879,500
0.112245,1,0.416667,0.818182,1850
0.102041,1,0.25,0.742424,950
0.265306,1,1,0.833333,4600
0.193878,1,0.5,0.575758,6900
0.128571,0.448276,0.083333,0.833333,3950
0.463265,1,0.333333,0.712121,12900
0.063265,1,0.416667,0.80303,3500
0.185714,1,1,0.727273,1799
0.193878,0.517241,0.583333,0.939394,8500
0.163265,1,0.75,0.742424,1399
0.081633,0.655172,0.833333,0.80303,1790
0.202041,1,0.5,0.833333,1000
0.12449,0.517241,0.416667,0.893939,5500
0.118367,0.172414,0.25,0.924242,5400
0.326531,1,0.083333,0.80303,7350
0.436735,0.655172,0.25,0.575758,15990
0.387755,1,0.75,0.818182,7999
0.489796,1,0.5,0.818182,5699
0.102041,1,0.916667,0.787879,800
0.581633,1,0.166667,0.848485,24400
0.081633,0.103448,0.25,0.787879,1212
0.216327,1,0.916667,0.818182,2590
0.344898,1,0.25,0.636364,5400
0.163265,1,0,0.833333,3800
0.202041,0.827586,0.166667,0.863636,6600
0.097959,1,0.75,0.80303,1000
0.265306,1,1,1,3000
0.185714,1,0.5,0.742424,2400
0.193878,0.172414,0.583333,0.969697,9999
0.214286,1,0.5,0.818182,1700
0.22449,1,0.833333,0.909091,5100
0.479592,0.448276,0.416667,0.939394,15000
0.265306,1,0.25,0.848485,5400
0.216327,1,0.083333,0.712121,1650
0.189796,1,0.083333,0.80303,700
0.185714,1,0.583333,0.80303,1995
0.257143,1,0.333333,0.712121,750
0.173469,0.586207,0.25,0.848485,3200
0.102041,1,0,1,120
0.185714,1,0.25,0.681818,1800
0.271429,1,0.333333,0.80303,7450
0.285714,0.827586,0.25,0.863636,16400
0.326531,1,0.5,0.924242,17700
0.242857,1,0.083333,0.772727,2400
0.216327,1,0.416667,0.757576,490
0.216327,1,0.916667,0.757576,700
0.102041,1,0,0.727273,550
0.142857,0.827586,0.583333,0.80303,3800
0.146939,1,0.833333,0.80303,1799
0.234694,1,0.333333,0.727273,1650
0.285714,1,0,0.712121,1890
0.093878,0.827586,0,0.772727,1000
0.089796,0.517241,0.333333,0.651515,600
0.340816,1,0.416667,0.833333,1900
0.102041,1,0.916667,1,600
0.228571,0.172414,0.5,0.954545,16960
0.102041,1,0.5,0.712121,250
0.187755,1,0.666667,0.863636,6250
0.45102,0.448276,0.833333,0.924242,26500
0.285714,1,0.5,0.863636,7900
0.37551,1,0.333333,0.818182,5300
0.206122,0.517241,0.916667,0.909091,7500
0.589796,0.827586,0.666667,0.878788,14400
0.193878,1,0.833333,0.757576,2100
0.185714,1,0.25,0.727273,400
0.132653,1,0.75,0.727273,249
0.216327,0.827586,0.583333,0.863636,7150
0.204082,0.103448,0.916667,0.969697,20900
0.644898,1,0.25,0.757576,5800
0.285714,1,0.416667,0.787879,5500
0.436735,1,1,0.848485,11990
0.089796,0.827586,1,0.257576,25345
0.142857,0.655172,1,0.863636,4950
0.181633,0,0.083333,1,17800
0.102041,1,0,0.833333,888
0.306122,0.655172,0.416667,0.878788,10900
0.071429,0.827586,0.5,0.878788,3550
0.265306,1,0.666667,0.863636,12500
0.234694,1,0.916667,0.727273,1650
0.340816,0.827586,0.833333,0.878788,13000
0.37551,0.827586,0.75,0.454545,7900
0.185714,1,0.75,0.757576,2200
0.071429,0.827586,0.666667,0.69697,850
0.326531,1,0.333333,0.80303,3300
0.185714,1,0.833333,0.80303,2500
0.344898,1,0.833333,0.833333,6300
0.340816,1,0.25,0.939394,10000
0.163265,1,0.166667,0.727273,950
0.312245,0.586207,0.75,0.80303,9000
0.132653,1,0.25,0.727273,1390
0.257143,1,1,0.848485,4200
0.193878,0.310345,0.75,0.924242,9299
0.204082,0.517241,0.333333,0.80303,6399
0.373469,1,0.333333,0.757576,8500
0.27551,1,0.666667,0.80303,1900
0.102041,0.517241,0.25,0.893939,5600
0.104082,0.655172,0.083333,0.80303,3300
0.081633,1,0.083333,0.742424,1350
0.506122,0,0.25,0.984848,51000
0.153061,0.586207,0.583333,0.772727,3000
0.54898,1,0.083333,0.742424,2100
0.102041,0.310345,0.916667,0.939394,6299
0.265306,0.310345,0.333333,0.969697,18500
0.173469,1,0.75,0.787879,1300
0.026531,0.448276,0.416667,0.318182,4450
0.265306,1,0.416667,0.863636,7777
0.157143,1,0.916667,0.80303,2000
0.234694,0.827586,0.916667,0.818182,4200
0.261224,1,0.666667,0.787879,2800
0.340816,0.172414,0.25,0.848485,10999
0.344898,1,0.5,0.621212,1999
0.257143,1,0.583333,0.833333,3999
0.204082,0.827586,0.666667,0.909091,6490
0.612245,1,0.333333,0.515152,4490
0.502041,0.103448,0.25,0.969697,50950
0.336735,1,0.916667,0.878788,7299
0.17551,0.37931,0.083333,0.454545,5500
0.216327,1,0.5,0.727273,1500
0.644898,1,0.083333,0.681818,1199
0.228571,1,0.333333,0.878788,6199
0.193878,1,0.833333,0.818182,4900
0.128571,0.586207,0.833333,0.878788,4000
0.212245,1,1,0.848485,3050
0.204082,0.655172,0.416667,0.909091,8350
0.189796,1,0.916667,0.712121,450
0.216327,1,0.25,0.757576,1400
0.257143,1,0.416667,0.878788,12400
0.326531,0.586207,0.583333,0.878788,8900
0.45102,1,0.583333,0.848485,12900
0.089796,0.827586,0.5,0.80303,799
0.410204,0.827586,0.916667,0.893939,20990
0.312245,1,0.083333,0.772727,3700
0.228571,1,0.833333,0.772727,5500
0.179592,0.655172,0.916667,0.787879,2350
0.45102,0.827586,0.916667,0.772727,5200
0.306122,0.310345,0.666667,0.939394,15700
0.312245,1,0.416667,0.787879,2550
0.489796,1,0.916667,0.833333,9999
0.132653,0.827586,0.25,0.80303,2200
0.081633,1,0,0.69697,600
0.255102,0.103448,0.416667,0.984848,16990
0.155102,0.827586,0.333333,0.727273,1790
0.102041,0.103448,0.083333,0.939394,7500
0.285714,1,0.416667,0.787879,6100
0.181633,0.827586,0.25,0.727273,1400
0.216327,0.586207,0.166667,0.848485,4190
0.265306,1,0.416667,0.848485,5250
0.193878,1,1,0.80303,3750
0.216327,1,0.25,0.742424,350
0.163265,1,0.583333,0.681818,1600
0.285714,1,0.416667,0.651515,150
0.163265,1,0.333333,0.818182,3200
0.440816,0.827586,0.5,0.848485,8495
0.155102,0.310345,0.916667,0.909091,7820
0.45102,0.655172,0.583333,0.833333,14200
0.387755,0.448276,0.833333,0.878788,18000
0.102041,0.37931,0.5,0.757576,1000
0.102041,0.827586,0.666667,0.833333,1400
0.214286,1,0.166667,0.727273,2900
0.146939,1,0.5,0.772727,1790
0.157143,1,0.75,0.787879,1650
0.265306,1,0.833333,0.878788,4950
0.091837,0.827586,0.916667,0.848485,3899
0.187755,0.37931,0.5,0.772727,4700
0.265306,0.37931,0.5,0.863636,6300
0.265306,1,0.333333,0.727273,2555
0.395918,1,0.25,0.818182,4950
0.367347,0.517241,0.5,0.833333,6600
0.285714,1,1,0.69697,2800
0.118367,1,1,0.833333,1900
0.118367,0.517241,0.333333,0.878788,2950
0.132653,1,0.916667,0.69697,390
0.132653,1,0.833333,0.772727,1250
0.146939,1,0.75,0.757576,2000
0.163265,1,0.416667,0.636364,999
0.15102,0,0.416667,0.984848,17900
0.132653,0.586207,0.25,0.712121,1200
0.271429,0.241379,0.916667,0.924242,13999
0.091837,1,0.083333,0.742424,150
0.589796,0.655172,0.5,0.909091,8790
0.271429,0.448276,0.416667,0.893939,13900
0.155102,0.172414,0.333333,0.969697,15000
0.163265,0.517241,0.916667,0.712121,600
0.236735,0.655172,0.833333,0.878788,10550
0.265306,1,0.083333,0.818182,2000
0.132653,0.827586,0.25,0.924242,7900
0.228571,0.655172,0.25,0.893939,4999
0.132653,1,0.5,0.727273,700
0.271429,0.827586,0.916667,0.924242,13000
0.459184,0.827586,0.833333,0.893939,21900
0.032653,0.655172,0.416667,0.30303,650
0.265306,0.241379,0.583333,0.939394,16990
0.285714,1,1,0.772727,5150
0.193878,0.241379,0.833333,0.909091,8200
0.306122,0.655172,0.25,0.909091,13990
0.453061,0.827586,1,0.878788,18000
0.273469,1,0.5,1,750
0.122449,1,0.083333,0.848485,500
0.271429,1,0.75,0.863636,1500
0.159184,1,0.25,0.636364,1039
0.055102,0.37931,0.166667,0.606061,899
0.371429,1,0.083333,0.80303,3500
0.285714,1,0.166667,0.772727,900
0.593878,1,0,0.727273,17500
0.373469,1,0.333333,0.742424,6700
0.210204,1,0.75,0.606061,2000
0.246939,1,0.333333,0.848485,5129
0.265306,0.827586,0.916667,0.818182,6890
0.367347,1,0.833333,0.878788,9000
0.246939,1,0.583333,0.787879,2599
0.285714,1,0.333333,0.833333,7099
0.187755,1,0.5,0.712121,699
0.326531,0.827586,0.666667,0.878788,8800
0.210204,1,0,0.651515,1049
0.355102,0.827586,0.166667,0.878788,14999
0.285714,0.37931,0.5,0.954545,19850
0.102041,1,0.75,0.80303,1240
0.132653,0.655172,0.25,0.515152,1350
0.15102,0.310345,0.333333,0.80303,2900
0.234694,1,0.916667,0.787879,1600
0.132653,1,0.333333,0.818182,1899
0.128571,0.241379,0.75,0.909091,7500
0.173469,1,0.833333,0.69697,900
0.306122,0.448276,0.916667,0.893939,16000
0.265306,1,0.166667,0.848485,6350
0.246939,1,0.25,0.818182,3600
0.228571,0.517241,1,0.878788,8000
0.246939,1,0.833333,0.818182,6600
0.081633,0.827586,0.916667,0.818182,1999
0.312245,0.827586,0.916667,0.80303,6950
0.387755,0.241379,0.75,0.969697,15000
0.265306,0.172414,0.75,0.954545,13499
0.340816,1,0.666667,0.863636,9600
0.216327,1,1,0.833333,2399
0.344898,0.517241,0.5,0.893939,14200
0.206122,0.103448,0.833333,0.924242,8999
0.285714,0.655172,0,0.863636,10990
0.097959,1,0.75,1,1300
0.312245,0.655172,0.5,0.924242,15350
0.318367,1,0.416667,0.909091,10800
0.163265,1,0.833333,0.924242,6100
0.326531,0.827586,0.25,0.924242,12500
0.132653,0.37931,0.5,0.712121,980
0.246939,1,1,0.772727,4199
0.661224,1,0.25,0.80303,10900
0.202041,1,0.75,0.863636,6800
0.285714,1,0,0.727273,1550
0.071429,1,0.166667,0.636364,850
0.395918,0.586207,0.5,0.909091,11000
0.185714,0.172414,0.75,0.924242,9700
0.22449,0.827586,0.75,0.742424,3999
0.193878,0.655172,0.5,0.878788,7500
0.132653,0.827586,0.25,1,2000
0.102041,1,0.666667,0.757576,600
0.326531,1,0.583333,0.742424,3950
0.355102,0.172414,0.166667,0.984848,33499
0.246939,1,0.833333,0.772727,2001
0.467347,0.517241,0.916667,0.909091,24750
0.159184,0.827586,0.083333,0.818182,2650
0.155102,0.827586,0.666667,0.863636,4450
0.228571,0.827586,0.083333,0.848485,8000
0.340816,1,0.75,0.909091,14499
0.122449,0.586207,0.166667,0.818182,1780
0.265306,1,0.5,0.848485,5100
0.228571,1,0.25,0.727273,1500
0.142857,0.103448,0.833333,0.848485,5750
0.436735,1,0.833333,0.848485,15700
0.285714,1,0.25,0.545455,7924
0.246939,0.517241,1,0.772727,4950
0.459184,1,0.916667,0.863636,12990
0.216327,1,0.833333,0.818182,3999
0.367347,0.172414,0.666667,0.969697,42500
0.132653,1,0.75,0.742424,1000
0.104082,1,0.833333,0.863636,2699
0.081633,0.655172,0.833333,0.80303,2490
0.132653,0.827586,0,1,450
0.220408,1,0.75,0.742424,2500
0.295918,0.586207,0.5,0.818182,5450
0.216327,0.103448,0.25,0.712121,350
0.142857,1,0.25,0.893939,5200
0.373469,1,0.166667,0.712121,3500
0.326531,1,1,0.742424,1850
0.234694,1,0.833333,0.848485,6750
0.179592,0.103448,0.333333,0.833333,4500
0.167347,0.241379,0.916667,0.954545,14990
0.312245,1,0.166667,0.772727,1900
0.187755,1,0.833333,0.818182,1800
0.271429,1,0.75,0.909091,12500
0.334694,1,0.25,0.863636,23950
0.132653,1,0.5,0.818182,1100
0.632653,0.448276,0.5,0.787879,42900
0.265306,0.172414,0.5,0.954545,18600
0.081633,1,0.666667,0.757576,200
0.436735,1,0.083333,0.848485,8900
0.312245,0.655172,0.583333,0.833333,10500
0.216327,1,0.75,0.727273,1550
0.381633,1,1,0.772727,5200
0.081633,0.586207,0.333333,0.757576,1100
0.326531,1,0.166667,0.757576,2950
0.187755,1,0.5,0.818182,4900
0.257143,1,0.583333,0.772727,2500
0.295918,1,0.25,0.787879,4990
0.132653,1,0.666667,0.666667,390
0.210204,1,0.166667,0.833333,1600
0.257143,1,0.833333,0.757576,2500
0.14898,1,0.5,0.787879,2250
0.214286,1,0.166667,0.757576,1500
0.312245,0.827586,0.666667,0.848485,7100
0.132653,0.827586,0.916667,0.727273,500
0.163265,1,0.833333,0.727273,1300
0.185714,1,0.916667,0.772727,999
0.246939,1,1,0.833333,5999
0.395918,0.655172,0.583333,0.924242,25000
0.187755,1,0.166667,0.833333,3450
0.340816,1,0.166667,0.833333,9599
0.312245,0.517241,0.416667,0.939394,25900
0.214286,1,0.333333,0.757576,1999
0.132653,1,0.166667,0.742424,1350
0.081633,0.655172,0.75,0.787879,560
0.091837,0.172414,0.416667,0.939394,6940
0.132653,1,0,0.742424,1300
0.216327,1,0.5,0.757576,1450
0.234694,1,0.083333,0.515152,3500
0.234694,1,0.833333,0.727273,1200
0.187755,1,0.833333,0.80303,3250
0.581633,0.103448,0.416667,0.863636,35911
0.285714,1,0.583333,0.818182,5299
0.118367,0.655172,0.666667,0.772727,3500
0.240816,1,0.833333,0.818182,2800
0.155102,1,0.583333,0.909091,5800
0.661224,1,0.083333,0.848485,13490
0.132653,1,0.166667,0.681818,650
0.326531,0.310345,0.416667,0.939394,27300
0.132653,0.827586,0.583333,0.772727,2400
0.120408,0.448276,0.833333,0.893939,4900
0.173469,0.448276,0.166667,0.924242,5790
0.187755,0.586207,0.166667,0.818182,7000
0.45102,1,0.166667,0.772727,4700
0.24898,1,1,0.590909,1800
0.257143,1,0.75,0.636364,1450
0.25102,1,0.75,0.590909,2600
0.306122,0.827586,0.333333,0.878788,14990
0.232653,1,0.333333,0.772727,2700
0.193878,0.827586,0.666667,0.863636,5200
0.128571,0.37931,0.75,0.80303,3200
0.467347,1,0.416667,0.909091,20000
0.520408,0.241379,0.083333,0.939394,36890
0.204082,1,0.75,0.742424,1600
0.193878,1,0.75,0.863636,6799
0.132653,1,0.583333,0.787879,1200
0.197959,1,0.5,0.742424,400
0.185714,1,1,0.69697,199
0.081633,0,0.083333,0.393939,1500
